trial_id,scene_id,scene_seed,planner,trial_seed,failure_category,failure_category_cn,message,q_snapshot,ee_x,ee_y,ee_z,ee_error,min_obstacle_distance,min_ground_clearance
24,scene_01_single_box,20260526,apf,13066,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
25,scene_01_single_box,20260526,apf,13067,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
26,scene_01_single_box,20260526,apf,13068,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
27,scene_01_single_box,20260526,apf,13069,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
28,scene_01_single_box,20260526,apf,13070,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
29,scene_01_single_box,20260526,apf,13071,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
30,scene_01_single_box,20260526,apf,13072,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
31,scene_01_single_box,20260526,apf,13073,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
32,scene_01_single_box,20260526,apf,13074,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
33,scene_01_single_box,20260526,apf,13075,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
34,scene_01_single_box,20260526,apf,13076,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
35,scene_01_single_box,20260526,apf,13077,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
36,scene_01_single_box,20260526,apf,13078,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
37,scene_01_single_box,20260526,apf,13079,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
38,scene_01_single_box,20260526,apf,13080,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
39,scene_01_single_box,20260526,apf,13081,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
40,scene_01_single_box,20260526,apf,13082,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
41,scene_01_single_box,20260526,apf,13083,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
42,scene_01_single_box,20260526,apf,13084,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
43,scene_01_single_box,20260526,apf,13085,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
44,scene_01_single_box,20260526,apf,13086,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
45,scene_01_single_box,20260526,apf,13087,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
46,scene_01_single_box,20260526,apf,13088,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
47,scene_01_single_box,20260526,apf,13089,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
48,scene_01_single_box,20260526,apf,13090,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
49,scene_01_single_box,20260526,apf,13091,iteration_limit,迭代上限,max iterations reached,"[-3.0962227,-1.4827813,1.1974262,1.0357216,-0.19727183,-0.24138721]",0.32011425824476086,0.24683307106875996,0.6369233209172358,0.26503108580364954,0.20633015178224412,0.0030000000000000304
0,scene_02_multi_obstacles,20260527,apf,23042,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
1,scene_02_multi_obstacles,20260527,apf,23043,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
2,scene_02_multi_obstacles,20260527,apf,23044,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
3,scene_02_multi_obstacles,20260527,apf,23045,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
4,scene_02_multi_obstacles,20260527,apf,23046,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
5,scene_02_multi_obstacles,20260527,apf,23047,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
6,scene_02_multi_obstacles,20260527,apf,23048,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
7,scene_02_multi_obstacles,20260527,apf,23049,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
8,scene_02_multi_obstacles,20260527,apf,23050,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
9,scene_02_multi_obstacles,20260527,apf,23051,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
10,scene_02_multi_obstacles,20260527,apf,23052,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
11,scene_02_multi_obstacles,20260527,apf,23053,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
12,scene_02_multi_obstacles,20260527,apf,23054,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
13,scene_02_multi_obstacles,20260527,apf,23055,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
14,scene_02_multi_obstacles,20260527,apf,23056,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
15,scene_02_multi_obstacles,20260527,apf,23057,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
16,scene_02_multi_obstacles,20260527,apf,23058,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
17,scene_02_multi_obstacles,20260527,apf,23059,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
18,scene_02_multi_obstacles,20260527,apf,23060,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
19,scene_02_multi_obstacles,20260527,apf,23061,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
20,scene_02_multi_obstacles,20260527,apf,23062,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
21,scene_02_multi_obstacles,20260527,apf,23063,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
22,scene_02_multi_obstacles,20260527,apf,23064,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
23,scene_02_multi_obstacles,20260527,apf,23065,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
24,scene_02_multi_obstacles,20260527,apf,23066,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
25,scene_02_multi_obstacles,20260527,apf,23067,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
26,scene_02_multi_obstacles,20260527,apf,23068,iteration_limit,迭代上限,max iterations reached,"[-2.9441322,-1.5993567,1.7079454,-2.1116667,-3.2692452,0.058518923]",0.4471952131835182,0.12497280323191884,0.5987974344786094,0.4229129714448529,0.13981719173347032,0.0030000000000000027
