trial_id,global_seed,scene_id,scene_seed,planner,trial_seed,success,max_joint_step,mean_joint_step,max_joint_speed_norm,mean_joint_speed_norm,max_joint_acc_norm,mean_joint_acc_norm,max_joint_jerk_norm,mean_joint_jerk_norm,path_length_task,smoothness,min_obstacle_distance,min_ground_clearance,safety_margin,final_error,final_orientation_error
19,42,scene_03_narrow_passage,20260528,apf,33061,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
20,42,scene_03_narrow_passage,20260528,apf,33062,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
21,42,scene_03_narrow_passage,20260528,apf,33063,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
22,42,scene_03_narrow_passage,20260528,apf,33064,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
23,42,scene_03_narrow_passage,20260528,apf,33065,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
24,42,scene_03_narrow_passage,20260528,apf,33066,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
25,42,scene_03_narrow_passage,20260528,apf,33067,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
26,42,scene_03_narrow_passage,20260528,apf,33068,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
27,42,scene_03_narrow_passage,20260528,apf,33069,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
28,42,scene_03_narrow_passage,20260528,apf,33070,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
29,42,scene_03_narrow_passage,20260528,apf,33071,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
30,42,scene_03_narrow_passage,20260528,apf,33072,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
31,42,scene_03_narrow_passage,20260528,apf,33073,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
32,42,scene_03_narrow_passage,20260528,apf,33074,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
33,42,scene_03_narrow_passage,20260528,apf,33075,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
34,42,scene_03_narrow_passage,20260528,apf,33076,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
35,42,scene_03_narrow_passage,20260528,apf,33077,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
36,42,scene_03_narrow_passage,20260528,apf,33078,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
37,42,scene_03_narrow_passage,20260528,apf,33079,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
38,42,scene_03_narrow_passage,20260528,apf,33080,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
39,42,scene_03_narrow_passage,20260528,apf,33081,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
40,42,scene_03_narrow_passage,20260528,apf,33082,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
41,42,scene_03_narrow_passage,20260528,apf,33083,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
42,42,scene_03_narrow_passage,20260528,apf,33084,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
43,42,scene_03_narrow_passage,20260528,apf,33085,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
44,42,scene_03_narrow_passage,20260528,apf,33086,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
45,42,scene_03_narrow_passage,20260528,apf,33087,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
46,42,scene_03_narrow_passage,20260528,apf,33088,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
47,42,scene_03_narrow_passage,20260528,apf,33089,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
48,42,scene_03_narrow_passage,20260528,apf,33090,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
49,42,scene_03_narrow_passage,20260528,apf,33091,False,0.045000000000000234,0.045,0.045000000000000234,0.045,0.08999999999978046,0.08714467535550964,0.17999999999955293,0.1742403305280251,51.61892421333635,139.3443358934599,0.13750066301318256,0.002999999999999989,0.13750066301318256,0.5700096109923453,0.0
0,42,scene_04_near_singularity,20260529,rrt,40042,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
1,42,scene_04_near_singularity,20260529,rrt,40043,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
2,42,scene_04_near_singularity,20260529,rrt,40044,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
3,42,scene_04_near_singularity,20260529,rrt,40045,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
4,42,scene_04_near_singularity,20260529,rrt,40046,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
5,42,scene_04_near_singularity,20260529,rrt,40047,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
6,42,scene_04_near_singularity,20260529,rrt,40048,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
7,42,scene_04_near_singularity,20260529,rrt,40049,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
8,42,scene_04_near_singularity,20260529,rrt,40050,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
9,42,scene_04_near_singularity,20260529,rrt,40051,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
10,42,scene_04_near_singularity,20260529,rrt,40052,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
11,42,scene_04_near_singularity,20260529,rrt,40053,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
12,42,scene_04_near_singularity,20260529,rrt,40054,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
13,42,scene_04_near_singularity,20260529,rrt,40055,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
14,42,scene_04_near_singularity,20260529,rrt,40056,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
15,42,scene_04_near_singularity,20260529,rrt,40057,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
16,42,scene_04_near_singularity,20260529,rrt,40058,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
17,42,scene_04_near_singularity,20260529,rrt,40059,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
18,42,scene_04_near_singularity,20260529,rrt,40060,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
19,42,scene_04_near_singularity,20260529,rrt,40061,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
20,42,scene_04_near_singularity,20260529,rrt,40062,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
21,42,scene_04_near_singularity,20260529,rrt,40063,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
22,42,scene_04_near_singularity,20260529,rrt,40064,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
23,42,scene_04_near_singularity,20260529,rrt,40065,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
24,42,scene_04_near_singularity,20260529,rrt,40066,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
25,42,scene_04_near_singularity,20260529,rrt,40067,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
26,42,scene_04_near_singularity,20260529,rrt,40068,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
27,42,scene_04_near_singularity,20260529,rrt,40069,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
28,42,scene_04_near_singularity,20260529,rrt,40070,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
29,42,scene_04_near_singularity,20260529,rrt,40071,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
30,42,scene_04_near_singularity,20260529,rrt,40072,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
31,42,scene_04_near_singularity,20260529,rrt,40073,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
32,42,scene_04_near_singularity,20260529,rrt,40074,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
33,42,scene_04_near_singularity,20260529,rrt,40075,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
34,42,scene_04_near_singularity,20260529,rrt,40076,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
35,42,scene_04_near_singularity,20260529,rrt,40077,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
36,42,scene_04_near_singularity,20260529,rrt,40078,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
37,42,scene_04_near_singularity,20260529,rrt,40079,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
38,42,scene_04_near_singularity,20260529,rrt,40080,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
39,42,scene_04_near_singularity,20260529,rrt,40081,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
40,42,scene_04_near_singularity,20260529,rrt,40082,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
41,42,scene_04_near_singularity,20260529,rrt,40083,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
42,42,scene_04_near_singularity,20260529,rrt,40084,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
43,42,scene_04_near_singularity,20260529,rrt,40085,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
44,42,scene_04_near_singularity,20260529,rrt,40086,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
45,42,scene_04_near_singularity,20260529,rrt,40087,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
47,42,scene_04_near_singularity,20260529,rrt,40089,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
48,42,scene_04_near_singularity,20260529,rrt,40090,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
49,42,scene_04_near_singularity,20260529,rrt,40091,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
0,42,scene_04_near_singularity,20260529,rrt_connect,41042,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
1,42,scene_04_near_singularity,20260529,rrt_connect,41043,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
2,42,scene_04_near_singularity,20260529,rrt_connect,41044,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
3,42,scene_04_near_singularity,20260529,rrt_connect,41045,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
4,42,scene_04_near_singularity,20260529,rrt_connect,41046,True,0.04851441640538573,0.04851441640538528,0.04851441640538573,0.04851441640538528,1.047382306668854e-15,5.244244613718706e-16,2.010699415441723e-15,9.697171462713196e-16,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,0.01993175472938819,2.212113038394986e-13,0.0
