trial_id,global_seed,scene_id,scene_seed,planner,trial_seed,success,planning_time,path_length_joint,path_length_task,smoothness,min_obstacle_distance,min_ground_clearance,collision_checks,num_waypoints,final_error,final_orientation_error,q_start,q_goal,target_position,target_quat_wxyz,message,failure_category,failure_category_cn
40,42,scene_04_near_singularity,20260529,rrt,40082,True,0.006913295997946989,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,127,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
41,42,scene_04_near_singularity,20260529,rrt,40083,True,0.008934855999541469,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,185,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
42,42,scene_04_near_singularity,20260529,rrt,40084,True,0.011114134002127685,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,229,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
43,42,scene_04_near_singularity,20260529,rrt,40085,True,0.01141844000085257,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,231,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
44,42,scene_04_near_singularity,20260529,rrt,40086,True,0.008619915002782363,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,182,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
45,42,scene_04_near_singularity,20260529,rrt,40087,True,0.008116073004202917,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,171,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
46,42,scene_04_near_singularity,20260529,rrt,40088,False,0.9277063120025559,0.0,nan,0.0,nan,nan,6058,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,max iterations reached,iteration_limit,迭代上限
47,42,scene_04_near_singularity,20260529,rrt,40089,True,0.00794540900096763,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,166,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
48,42,scene_04_near_singularity,20260529,rrt,40090,True,0.021565303002716973,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,406,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
49,42,scene_04_near_singularity,20260529,rrt,40091,True,0.008430496003711596,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,176,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
0,42,scene_04_near_singularity,20260529,rrt_connect,41042,True,0.004551532998448238,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
1,42,scene_04_near_singularity,20260529,rrt_connect,41043,True,0.0045944759986014105,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
2,42,scene_04_near_singularity,20260529,rrt_connect,41044,True,0.004358868995041121,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
3,42,scene_04_near_singularity,20260529,rrt_connect,41045,True,0.004374945005110931,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
4,42,scene_04_near_singularity,20260529,rrt_connect,41046,True,0.0045562250015791506,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
5,42,scene_04_near_singularity,20260529,rrt_connect,41047,True,0.004608322000422049,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
6,42,scene_04_near_singularity,20260529,rrt_connect,41048,True,0.004582247995131183,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
7,42,scene_04_near_singularity,20260529,rrt_connect,41049,True,0.004560434004815761,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
8,42,scene_04_near_singularity,20260529,rrt_connect,41050,True,0.0046150679991114885,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
9,42,scene_04_near_singularity,20260529,rrt_connect,41051,True,0.004551944999548141,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
10,42,scene_04_near_singularity,20260529,rrt_connect,41052,True,0.00445765900076367,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
11,42,scene_04_near_singularity,20260529,rrt_connect,41053,True,0.004337307000241708,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
12,42,scene_04_near_singularity,20260529,rrt_connect,41054,True,0.004633293996448629,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
13,42,scene_04_near_singularity,20260529,rrt_connect,41055,True,0.004517278001003433,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
14,42,scene_04_near_singularity,20260529,rrt_connect,41056,True,0.00459420500556007,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
15,42,scene_04_near_singularity,20260529,rrt_connect,41057,True,0.004341976004070602,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
16,42,scene_04_near_singularity,20260529,rrt_connect,41058,True,0.004653215000871569,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
17,42,scene_04_near_singularity,20260529,rrt_connect,41059,True,0.0050914599996758625,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,113,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
18,42,scene_04_near_singularity,20260529,rrt_connect,41060,True,0.004458018003788311,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
19,42,scene_04_near_singularity,20260529,rrt_connect,41061,True,0.004371588998765219,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
20,42,scene_04_near_singularity,20260529,rrt_connect,41062,True,0.004773363994900137,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
21,42,scene_04_near_singularity,20260529,rrt_connect,41063,True,0.004346114998043049,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
22,42,scene_04_near_singularity,20260529,rrt_connect,41064,True,0.004352700998424552,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
23,42,scene_04_near_singularity,20260529,rrt_connect,41065,True,0.004312591001507826,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
24,42,scene_04_near_singularity,20260529,rrt_connect,41066,True,0.004360286999144591,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
25,42,scene_04_near_singularity,20260529,rrt_connect,41067,True,0.007023819001915399,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
26,42,scene_04_near_singularity,20260529,rrt_connect,41068,True,0.004993643000489101,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
27,42,scene_04_near_singularity,20260529,rrt_connect,41069,True,0.004348828995716758,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
28,42,scene_04_near_singularity,20260529,rrt_connect,41070,True,0.004363093001302332,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
29,42,scene_04_near_singularity,20260529,rrt_connect,41071,True,0.0044017620020895265,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
30,42,scene_04_near_singularity,20260529,rrt_connect,41072,True,0.004563353999401443,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
31,42,scene_04_near_singularity,20260529,rrt_connect,41073,True,0.004557676998956595,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
32,42,scene_04_near_singularity,20260529,rrt_connect,41074,True,0.0045537979967775755,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
33,42,scene_04_near_singularity,20260529,rrt_connect,41075,True,0.004523411000263877,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
34,42,scene_04_near_singularity,20260529,rrt_connect,41076,True,0.004558305998216383,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
35,42,scene_04_near_singularity,20260529,rrt_connect,41077,True,0.0046311199985211715,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
36,42,scene_04_near_singularity,20260529,rrt_connect,41078,True,0.004633584001567215,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
37,42,scene_04_near_singularity,20260529,rrt_connect,41079,True,0.004654430005757604,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
38,42,scene_04_near_singularity,20260529,rrt_connect,41080,True,0.004814489002455957,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
39,42,scene_04_near_singularity,20260529,rrt_connect,41081,True,0.004597312996338587,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
40,42,scene_04_near_singularity,20260529,rrt_connect,41082,True,0.004463033001229633,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
41,42,scene_04_near_singularity,20260529,rrt_connect,41083,True,0.0047931190056260675,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
42,42,scene_04_near_singularity,20260529,rrt_connect,41084,True,0.006993164999585133,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
43,42,scene_04_near_singularity,20260529,rrt_connect,41085,True,0.005021400997065939,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
44,42,scene_04_near_singularity,20260529,rrt_connect,41086,True,0.004624298002454452,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
45,42,scene_04_near_singularity,20260529,rrt_connect,41087,True,0.004844848997890949,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
46,42,scene_04_near_singularity,20260529,rrt_connect,41088,True,0.006902281995280646,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,102,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
47,42,scene_04_near_singularity,20260529,rrt_connect,41089,True,0.004946508001012262,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
48,42,scene_04_near_singularity,20260529,rrt_connect,41090,True,0.004385013999126386,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
49,42,scene_04_near_singularity,20260529,rrt_connect,41091,True,0.004661208993638866,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,97,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
0,42,scene_04_near_singularity,20260529,prm,42042,True,4.697983723002835,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,119278,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
1,42,scene_04_near_singularity,20260529,prm,42043,True,4.731950730005337,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,121923,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
2,42,scene_04_near_singularity,20260529,prm,42044,True,4.8211252669934765,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,120185,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
3,42,scene_04_near_singularity,20260529,prm,42045,True,4.643563008001365,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,122414,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
4,42,scene_04_near_singularity,20260529,prm,42046,True,4.416486500005703,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,117097,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
5,42,scene_04_near_singularity,20260529,prm,42047,True,4.465086971002165,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,118798,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
6,42,scene_04_near_singularity,20260529,prm,42048,True,4.6385689660019125,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,118871,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
7,42,scene_04_near_singularity,20260529,prm,42049,True,4.7061550700018415,3.8326388960254376,1.3161699691995135,4.0934926664832923e-14,0.01993175472938819,0.002999999999999989,110935,80,2.212113038394986e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,success,success,成功
