scene_id,planner,trial_id,max_speed,mean_speed,max_acc,mean_acc,max_jerk,mean_jerk
scene_00_no_obstacle,apf,14,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
scene_00_no_obstacle,apf,15,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
scene_00_no_obstacle,apf,16,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
scene_00_no_obstacle,apf,17,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
scene_00_no_obstacle,apf,18,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
scene_00_no_obstacle,apf,19,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
scene_00_no_obstacle,apf,20,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
scene_00_no_obstacle,apf,21,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
scene_00_no_obstacle,apf,22,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
scene_00_no_obstacle,apf,23,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
scene_00_no_obstacle,apf,24,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
scene_00_no_obstacle,apf,25,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
scene_00_no_obstacle,apf,26,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
scene_00_no_obstacle,apf,27,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
scene_00_no_obstacle,apf,28,0.044455711389031295,0.044455666628635475,2.0024984406137275e-07,1.2404159545217822e-07,3.640054943974802e-07,2.3637080287036914e-07
